#id1,id2,weight
Leicester:2,P,1
Leicester:2,Code,1
Mansion:2,PPL,1
Mansion:2,P,1
Mansion:2,Code,1
Bec:2,PPL,1
Bec:2,P,1
Bec:2,Code,1
Monument:3,PPL,1
Monument:3,P,1
Monument:3,Code,1
Billingsgate:1,PPL,1
Billingsgate:1,P,1
Billingsgate:1,Code,1
Ludgate:1,PPL,1
Ludgate:1,P,1
Ludgate:1,Code,1
Abridge,PPL,1
Abridge,P,1
Abridge,Code,1
Arkley,PPL,1
Arkley,P,1
Arkley,Code,1
Headstone,PPL,1
Headstone,P,1
Headstone,Code,1
Furzedown,PPL,1
Furzedown,P,1
Furzedown,Code,1
Aldersbrook,PPL,1
Aldersbrook,P,1
Aldersbrook,Code,1
Waters,PPL,1
Waters,P,1
Waters,Code,1
Thamesmead,PPL,1
Thamesmead,P,1
Thamesmead,Code,1
Graveney,PPL,1
Graveney,P,1
Graveney,Code,1
Summerstown,PPL,1
Summerstown,P,1
Summerstown,Code,1
Area,PPL,1
Area,P,1
Area,Code,1
Wimbledon:0,CMN,1
Wimbledon:0,L,1
Wimbledon:0,Code,1
Common:0,CMN,1
Common:0,L,1
Common:0,Code,1
Ham:7,CMN,1
Ham:7,L,1
Ham:7,Code,1
Wandsworth:5,CMN,1
Wandsworth:5,L,1
Wandsworth:5,Code,1
Mitcham:3,CMN,1
Mitcham:3,L,1
Mitcham:3,Code,1
Tooting:3,CMN,1
Tooting:3,L,1
Tooting:3,Code,1
Rush,CMN,1
Rush,L,1
Rush,Code,1
Bec:1,CMN,1
Bec:1,L,1
Bec:1,Code,1
Commons,CMN,1
Commons,L,1
Commons,Code,1
Extension,CMN,1
Extension,L,1
Extension,Code,1
Park:1,PPLX,1
Park:1,P,1
Park:1,Code,1
Wood:1,PPLX,1
Wood:1,P,1
Wood:1,Code,1
Green:2,PPLX,1
Green:2,P,1
Green:2,Code,1
Woodford:1,PPLX,1
Woodford:1,P,1
Woodford:1,Code,1
Hill:2,PPLX,1
Hill:2,P,1
Hill:2,Code,1
Wimbledon:1,PPLX,1
Wimbledon:1,P,1
Wimbledon:1,Code,1
Willesden:0,PPLX,1
Willesden:0,P,1
Willesden:0,Code,1
Whitechapel:0,PPLX,1
Whitechapel:0,P,1
Whitechapel:0,Code,1
West:1,PPLX,1
West:1,P,1
West:1,Code,1
Norwood:1,PPLX,1
Norwood:1,P,1
Norwood:1,Code,1
of:3,PPLX,1
of:3,P,1
of:3,Code,1
Kensington:1,PPLX,1
Kensington:1,P,1
Kensington:1,Code,1
Ham:2,PPLX,1
Ham:2,P,1
Ham:2,Code,1
Dulwich:0,PPLX,1
Dulwich:0,P,1
Dulwich:0,Code,1
Brompton:0,PPLX,1
Brompton:0,P,1
Brompton:0,Code,1
Waterloo:4,PPLX,1
Waterloo:4,P,1
Waterloo:4,Code,1
Walworth,PPLX,1
Walworth,P,1
Walworth,Code,1
London:12,PPLX,1
London:12,P,1
London:12,Code,1
Victoria:1,PPLX,1
Victoria:1,P,1
Victoria:1,Code,1
Upton:2,PPLX,1
Upton:2,P,1
Upton:2,Code,1
Upper:0,PPLX,1
Upper:0,P,1
Upper:0,Code,1
Holloway:1,PPLX,1
Holloway:1,P,1
Holloway:1,Code,1
Clapton:0,PPLX,1
Clapton:0,P,1
Clapton:0,Code,1
Tottenham:1,PPLX,1
Tottenham:1,P,1
Tottenham:1,Code,1
Heath:3,PPLX,1
Heath:3,P,1
Heath:3,Code,1
The:8,PPLX,1
The:8,P,1
The:8,Code,1
Lane:6,PPLX,1
Lane:6,P,1
Lane:6,Code,1
Sydenham:1,PPLX,1
Sydenham:1,P,1
Sydenham:1,Code,1
Grove:4,PPLX,1
Grove:4,P,1
Grove:4,Code,1
Stoke:0,PPLX,1
Stoke:0,P,1
Stoke:0,Code,1
Newington:0,PPLX,1
Newington:0,P,1
Newington:0,Code,1
Spitalfields,PPLX,1
Spitalfields,P,1
Spitalfields,Code,1
Southwark:0,PPLX,1
Southwark:0,P,1
Southwark:0,Code,1
South:0,PPLX,1
South:0,P,1
South:0,Code,1
Silvertown:0,PPLX,1
Silvertown:0,P,1
Silvertown:0,Code,1
Shooters,PPLX,1
Shooters,P,1
Shooters,Code,1
Seven:0,PPLX,1
Seven:0,P,1
Seven:0,Code,1
Kings:0,PPLX,1
Kings:0,P,1
Kings:0,Code,1
Saint:0,PPLX,1
Saint:0,P,1
Saint:0,Code,1
Pancras:0,PPLX,1
Pancras:0,P,1
Pancras:0,Code,1
St:0,PPLX,1
St:0,P,1
St:0,Code,1
John's:0,PPLX,1
John's:0,P,1
John's:0,Code,1
Rotherhithe:1,PPLX,1
Rotherhithe:1,P,1
Rotherhithe:1,Code,1
Roehampton:0,PPLX,1
Roehampton:0,P,1
Roehampton:0,Code,1
Raynes:0,PPLX,1
Raynes:0,P,1
Raynes:0,Code,1
Putney:1,PPLX,1
Putney:1,P,1
Putney:1,Code,1
End:1,PPLX,1
End:1,P,1
End:1,Code,1
Oxford:3,PPLX,1
Oxford:3,P,1
Oxford:3,Code,1
Circus:3,PPLX,1
Circus:3,P,1
Circus:3,Code,1
Notting:0,PPLX,1
Notting:0,P,1
Notting:0,Code,1
North:2,PPLX,1
North:2,P,1
North:2,Code,1
Greenwich:1,PPLX,1
Greenwich:1,P,1
Greenwich:1,Code,1
Norbury:0,PPLX,1
Norbury:0,P,1
Norbury:0,Code,1
New:1,PPLX,1
New:1,P,1
New:1,Code,1
Malden:0,PPLX,1
Malden:0,P,1
Malden:0,Code,1
Cross:0,PPLX,1
Cross:0,P,1
Cross:0,Code,1
Barnet:5,PPLX,1
Barnet:5,P,1
Barnet:5,Code,1
Neasden:0,PPLX,1
Neasden:0,P,1
Neasden:0,Code,1
Millwall,PPLX,1
Millwall,P,1
Millwall,Code,1
Marylebone:2,PPLX,1
Marylebone:2,P,1
Marylebone:2,Code,1
Maida:1,PPLX,1
Maida:1,P,1
Maida:1,Code,1
Vale:1,PPLX,1
Vale:1,P,1
Vale:1,Code,1
Lower:1,PPLX,1
Lower:1,P,1
Lower:1,Code,1
Street:7,PPLX,1
Street:7,P,1
Street:7,Code,1
Limehouse:0,PPLX,1
Limehouse:0,P,1
Limehouse:0,Code,1
Lewisham:0,PPLX,1
Lewisham:0,P,1
Lewisham:0,Code,1
Hoxton:0,PPLX,1
Hoxton:0,P,1
Hoxton:0,Code,1
Road:2,PPLX,1
Road:2,P,1
Road:2,Code,1
